Fish ID,Drift ID,Species Code,Fork Length (mm),Total Length (mm),Length (cm),Tag ID,Gear Type,Station .,Angler ID,Depth Released (ft),Lat Released (DD),Lon Released (DD),Sex,Condition 0,Condition 1,Condition 2,Condition 3,Condition 4,Condition 5,Condition 6,Condition 7,Condition 8,All Conditions,Retained,Recapture,Comments,GPS Waypoint,waypoint_link
796,ANR0717250803,GPR,264,,,,BAT,11,B294,62,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,,071725_
797,ANR0717250803,YTL,210,,,,BAT,12,A488,62,37.186301,-122.406863,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,Dropped on deck,170,071725_170
798,ANR0717250803,GPR,368,,,,BAT,14,A441,62,37.186308,-122.40688,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,171,071725_171
799,ANR0717250803,BLU,285,,,,BAR,1,A656,62,37.186319,-122.406892,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,172,071725_172
800,ANR0717250803,BLU,310,,,,BAR,1,A656,62,37.186331,-122.406889,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,173,071725_173
801,ANR0717250803,BLA,328,,,,BAT,11,B294,62,37.186327,-122.406907,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,174,071725_174
802,ANR0717250803,BWN,445,,,,BAR,1,A656,62,,,F,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,"Dropped on deck, spewing stage 4 larvae",,071725_
803,ANR0717250803,BWN,376,,,47271,BAR,3,A188,63,37.18635,-122.406909,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,"Anal protrusion, retained for NMFS",175,071725_175
804,ANR0717250803,BLU,334,,,,BAT,14,A441,63,,,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Hook damage to the side,,071725_
805,ANR0717250803,BLU,254,,,,BAR,4,A005,63,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
806,ANR0717250803,BLA,364,,,,BAT,11,B294,63,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,"Dropped on deck, stomach in mouth",,071725_
807,ANR0717250803,LCD,730,,,47442,BAT,11,B294,63,37.186366,-122.406934,M,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,176,071725_176
808,ANR0717250803,BLU,304,,,,BAR,3,A188,63,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
809,ANR0717250803,BLU,320,,,,FLY,9,A020,63,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
810,ANR0717250803,BLU,328,,,,FLY,9,A020,63,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
811,ANR0717250803,BLU,220,,,,BAR,1,A656,63,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
812,ANR0717250803,BLA,395,,,,FLY,7,A959,63,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,Dropped on deck,,071725_
813,ANR0717250803,BLU,320,,,,FLY,7,A959,63,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,Dropped on deck,,071725_
814,ANR0717250803,CHN,280,,,,BAT,11,B294,63,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,,071725_
815,ANR0717250803,CHN,210,,,,BAT,13,A593,63,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,,071725_
816,ANR0717250803,GPR,242,,,,BAT,13,A593,63,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,,071725_
817,ANR0717250803,GPR,251,,,,BAT,13,A593,63,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,,071725_
818,ANR0717250803,BLU,298,,,,BAR,1,A656,63,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
819,ANR0717250803,GPR,235,,,,BAT,14,A441,63,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach out of mouth,,071725_
820,ANR0717250803,GPR,259,,,,BAT,14,A441,63,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,,071725_
821,ANR0717250803,CHN,280,,,,FLY,8,A1028,63,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,,071725_
822,ANR0717250803,BLU,307,,,,BAR,2,A564,63,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,Dropped on deck,,071725_
823,ANR0717250803,BLU,325,,,47443,FLY,9,A020,63,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
824,ANR0717250803,BLU,369,,,,FLY,9,A020,63,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
825,ANR0717250803,BLU,337,,,,BAT,12,A488,63,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Dropped on deck,,071725_
826,ANR0717250803,BLA,324,,,,BAT,12,A488,63,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,,071725_
827,ANR0717250803,BLU,338,,,,BAT,12,A488,63,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
828,ANR0717250601,GPR,275,,,,FLY,6,A1000,65,37.195275,-122.411355,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,179,071725_179
829,ANR0717250601,GPR,283,,,,BAT,13,A593,65,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,,071725_
830,ANR0717250601,BLA,353,,,,BAR,3,A188,65,37.195315,-122.411326,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,,FALSE,FALSE,Dropped on deck,180,071725_180
831,ANR0717250601,GPR,253,,,,BAR,4,A005,65,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,,071725_
832,ANR0717250601,VER,179,,,47272,BAR,2,A564,65,37.19537,-122.411291,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,"Stomach in mouth, retained for NMFS",181,071725_181
833,ANR0717250601,GPR,235,,,,FLY,6,A1000,65,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,,071725_
834,ANR0717250601,BLA,311,,,,BAR,1,A656,65,37.195449,-122.411261,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,182,071725_182
835,ANR0717250601,BLU,227,,,,BAT,12,A488,65,37.19547,-122.411246,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,183,071725_183
836,ANR0717250601,BLA,317,,,,BAR,1,A656,65,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
837,ANR0717250601,BLA,309,,,,FLY,6,A1000,65,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
838,ANR0717250601,BLU,295,,,,BAT,13,A593,65,37.195503,-122.411232,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,184,071725_184
839,ANR0717250601,BLA,257,,,,FLY,9,A020,65,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
840,ANR0717250601,BLA,235,,,,FLY,8,A1028,65,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,,071725_
841,ANR0717250601,BLA,244,,,,FLY,6,A1000,65,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,,071725_
842,ANR0717250601,BLU,239,,,,FLY,6,A1000,65,37.195535,-122.411246,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,185,071725_185
843,ANR0717250601,GPR,209,,,,FLY,8,A1028,65,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,,071725_
844,ANR0717250601,BLA,320,,,,BAT,11,B294,65,37.195581,-122.41127,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,186,071725_186
845,ANR0717250601,GPR,236,,,,BAT,12,A488,65,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,,071725_
846,ANR0717250601,BLA,280,,,47444,BAR,3,A188,65,37.195634,-122.411309,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,187,071725_187
847,ANR0717250601,BLA,326,,,,BAT,11,B294,65,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,,071725_
848,ANR0717250601,VER,415,,,47445,BAR,4,A005,65,37.195674,-122.411326,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,188,071725_188
849,ANR0717250601,GPR,246,,,,BAT,13,A593,65,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,,071725_
850,ANR0717250601,BLA,289,,,,FLY,7,A959,65,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,,071725_
851,ANR0717250601,BLA,306,,,,BAR,3,A188,65,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,"Stomach in mouth, dropped on deck",,071725_
852,ANR0717250601,LCD,669,,,47446,BAR,4,A005,65,37.195776,-122.4113,M,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,189,071725_189
853,ANR0717250601,BLA,271,,,,BAR,3,A188,65,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,,071725_
854,ANR0717250601,YTL,259,,,47447,BAR,2,A564,65,37.195857,-122.411299,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,190,071725_190
855,ANR0717250601,BLA,331,,,,BAT,11,B294,65,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,Dropped on deck,,071725_
856,ANR0717250601,YTL,253,,,47448,BAT,11,B294,65,37.19593,-122.411304,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,,191,071725_191
857,ANR0717250601,YTL,279,,,47449,BAT,12,A488,65,37.195945,-122.41131,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,192,071725_192
858,ANR0717250601,GPR,294,,,,BAR,3,A188,65,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,,071725_
859,ANR0717250601,GPR,256,,,,BAT,13,A593,65,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,,071725_
860,ANR0717250601,GPR,226,,,,BAT,12,A488,65,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,,071725_
861,ANR0717250601,BLU,295,,,,FLY,6,A1000,65,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
862,ANR0717250601,BLA,237,,,,FLY,7,A959,65,37.195993,-122.411279,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,193,071725_193
863,ANR0717250601,BLU,294,,,,BAR,1,A656,65,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
864,ANR0717250601,BLU,227,,,,BAT,13,A593,65,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
865,ANR0717250601,BLA,236,,,,BAR,1,A656,39,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
866,ANR0717250601,BLA,329,,,,FLY,6,A1000,39,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
867,ANR0717250601,BLU,238,,,,BAT,13,A593,39,37.196018,-122.411266,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,194,071725_194
868,ANR0717250601,BLA,252,,,,BAR,2,A564,39,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,,071725_
869,ANR0717250601,BLA,311,,,,BAT,14,A441,39,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
870,ANR0717250601,BLU,266,,,,BAT,11,B294,39,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
871,ANR0717250601,BLA,334,,,,FLY,8,A1028,39,37.196031,-122.411247,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,195,071725_195
872,ANR0717250601,BLA,239,,,,BAT,11,B294,39,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,,071725_
873,ANR0717250601,BLU,324,,,,BAT,11,B294,39,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
874,ANR0717250601,GPR,264,,,,BAT,12,A488,39,37.196051,-122.411238,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,196,071725_196
875,ANR0717250601,GPR,236,,,,BAT,14,A441,39,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,,071725_
876,ANR0717250601,BLU,299,,,,FLY,7,A959,39,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
877,ANR0717250601,BLU,308,,,,FLY,7,A959,39,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
878,ANR0717250601,BLA,254,,,,FLY,8,A1028,39,37.196072,-122.411218,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,197,071725_197
879,ANR0717250601,BLU,309,,,,FLY,8,A1028,39,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
880,ANR0717250601,BLA,244,,,,BAT,14,A441,39,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
881,ANR0717250601,BLU,229,,,,BAR,1,A656,39,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,,071725_
882,ANR0717250601,BLA,241,,,,BAT,12,A488,39,,,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,"Hook damage to the gills, stomach in mouth",,071725_
883,ANR0717250601,BLA,324,,,,BAT,11,B294,39,37.196107,-122.411207,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,198,071725_198
884,ANR0717250601,BLA,341,,,47471,FLY,7,A959,39,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
885,ANR0717250601,CHN,281,,,47470,BAT,14,A441,39,37.196139,-122.411161,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,199,071725_199
886,ANR0717250601,CBZ,591,,,47469,FLY,8,A1028,39,37.196151,-122.411136,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,200,071725_200
887,ANR0717250601,BLA,348,,,,BAR,4,A005,39,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
888,ANR0717250601,GPR,290,,,,BAT,12,A488,39,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,,071725_
889,ANR0717250601,GPR,266,,,,BAR,1,A656,39,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,,071725_
890,ANR0717250601,GPR,261,,,,FLY,6,A1000,39,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,,071725_
891,ANR0717250601,GPR,319,,,,BAT,13,A593,39,,,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,"Hook damage to the gills, anal protrusion, stomach in mouth",,071725_
892,ANR0717250601,BLA,324,,,,BAR,3,A188,39,,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,Hook damage to the gills,,071725_
893,ANR0717250601,BLU,299,,,,BAR,1,A656,39,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
894,ANR0717250601,BLU,366,,,,BAT,11,B294,39,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
895,ANR0717250601,BLA,264,,,,BAT,12,A488,39,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
896,ANR0717250601,CHN,234,,,,BAT,14,A441,39,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,,071725_
897,ANR0717250601,BLA,341,,,47468,FLY,7,A959,39,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
898,ANR0717250601,BLA,243,,,,FLY,6,A1000,39,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,,071725_
899,ANR0717250601,GPR,313,,,47467,BAR,4,A005,39,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Anal protrusion,,071725_
900,ANR0717250601,BLU,241,255,,,BAR,1,A656,39,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
901,ANR0717250602,BLA,350,,,47466,FLY,6,A1000,37,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
902,ANR0717250602,GPR,294,,,,BAT,14,A441,37,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,,071725_
903,ANR0717250602,BLU,223,,,,BAT,11,B294,37,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
904,ANR0717250602,BLU,275,,,,BAT,12,A488,37,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
905,ANR0717250602,BLU,336,,,,BAR,1,A656,37,37.196722,-122.411153,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,Anal protrusion,203,071725_203
906,ANR0717250602,BLA,315,,,47465,BAR,1,A656,37,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
907,ANR0717250602,BLU,314,,,,BAT,11,B294,37,37.19679,-122.411219,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,204,071725_204
908,ANR0717250602,BLU,259,,,,BAT,13,A593,37,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
909,ANR0717250602,BLU,254,,,,BAR,2,A564,37,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
910,ANR0717250602,BLU,293,,,,BAR,2,A564,37,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
911,ANR0717250602,BLU,254,,,,FLY,6,A1000,37,37.196823,-122.411264,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,205,071725_205
912,ANR0717250602,GPR,299,,,,BAR,2,A564,37,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,,071725_
913,ANR0717250602,BLU,155,,,,BAR,2,A564,37,37.196848,-122.41128,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Anal protrusion,206,071725_206
914,ANR0717250602,GPR,314,,,,BAT,13,A593,37,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,,071725_
915,ANR0717250602,BLU,258,,,,BAR,2,A564,37,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
916,ANR0717250602,GPR,265,,,,BAT,14,A441,37,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,,071725_
917,ANR0717250602,BLU,241,,,,FLY,9,A020,37,37.1969,-122.411285,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,,207,071725_207
918,ANR0717250602,CHN,281,,,47464,FLY,6,A1000,37,37.19692,-122.411275,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,,208,071725_208
919,ANR0717250602,BLU,296,,,,FLY,9,A020,37,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
920,ANR0717250602,BLA,262,,,,BAT,12,A488,37,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
921,ANR0717250602,BLU,262,,,,BAT,11,B294,37,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
922,ANR0717250602,GPR,284,,,47463,FLY,8,A1028,37,37.196957,-122.411319,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Anal protrusion,209,071725_209
923,ANR0717250602,GPR,273,,,,BAR,1,A656,37,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,,071725_
924,ANR0717250602,BLA,269,,,,BAT,14,A441,37,37.196997,-122.411357,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,210,071725_210
925,ANR0717250602,CHN,284,,,,BAT,12,A488,37,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,Stomach in mouth,,071725_
926,ANR0717250602,BLA,256,,,,FLY,7,A959,37,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
927,ANR0717250602,BLA,290,,,,BAT,13,A593,37,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,071725_
928,ANR0717250602,BLU,250,,,,BAR,3,A188,37,37.197047,-122.411447,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,211,071725_211
929,ANR0717250602,BLU,287,,,,FLY,9,A020,37,37.197073,-122.411481,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,212,071725_212
